icsd_id,formula,Final_label,group name,color,x,y
291008,Mn2.2 Cd0.04 Fe1.3 Cu0.18 Bi8 Pb0.28 S16,-1,No group,#17becf,47.98071,8.292628
170865,K4 Th2 Cu4 S8,-1,No group,#17becf,-4.6971626,-23.73661
259055,Cu8 Ag3 Bi20 Pb4 S40,5,All other groups,#BCBD22,47.777927,6.1890717
628946,V4 Cu2 S8,-1,No group,#17becf,-14.669591,-9.627551
8429,U8 Mn0.98 Zn0.12 Cu0.18 P0.04 S3.96 N4 O44,-1,No group,#17becf,23.791557,-35.502895
36385,Mn3.384 Cu0.96 P4 S12,-1,No group,#17becf,26.47261,-14.299971
30992,Al2 Cu8 Sb2 Pb12 S4 Cl8 O52,-1,No group,#17becf,42.282806,-29.443312
8756,Cu0.66 Ag3.34 Bi12 S20,-1,No group,#17becf,50.22129,4.2896004
53315,Nb8 Cu0.88 Pd2.98 S20,-1,No group,#17becf,-15.501547,-8.829351
73266,Rb2 Cu4 H6 S4 O20,29,All other groups,#BCBD22,12.406684,-36.004875
62416,K2 Cu4 H4 S4 O20,-1,No group,#17becf,14.950994,-35.47861
2896,Tl2 Cu1 S2 O6,-1,No group,#17becf,41.020435,-27.187885
69458,Cu0.88 Ag3.52 Bi14.0 Pb3.6 S26,-1,No group,#17becf,49.39339,6.986563
95489,Cu2 As2 Pb4 S2 O18,14,All other groups,#BCBD22,41.87538,-30.68232
161177,Na6 Co4 Cu2 H16 S8 O34,18,All other groups,#BCBD22,8.588176,-42.291534
239168,Na4 Cu10 Te2 S6 O38,-1,No group,#17becf,28.141466,-31.878141
63260,Cu12 Ag2 Bi24 Pb2 S44,5,All other groups,#BCBD22,45.054115,7.2489944
166916,Na6 Mn4 Cu2 H20 S8 O34,-1,No group,#17becf,6.3818097,-47.758533
76613,Cu2 P2 Pb4 S2 O18,14,All other groups,#BCBD22,41.83935,-30.697672
156651,Cu14.64 Bi22.68 Pb2.68 S44,5,All other groups,#BCBD22,43.51094,6.758136
41429,Cu2 Bi14 Pb6 Se8.0 S20,27,All other groups,#BCBD22,46.921562,4.867943
36581,Tl2 Cu2 H2 S2 O10,-1,No group,#17becf,18.361925,-31.327955
239167,K4 Cu10 Te2 S6 O38,-1,No group,#17becf,28.130064,-31.881
156649,Cu6 Ag4 Bi14 Pb6 S32,5,All other groups,#BCBD22,46.24765,6.838927
15915,Cu2 Pb2 S2 O12,14,All other groups,#BCBD22,40.023552,-30.999157
171348,In17 Cu1 Pb8 S34,-1,No group,#17becf,42.525673,8.608199
38211,Cu2 Pb2 S2 O12,14,All other groups,#BCBD22,40.186676,-30.563398
68173,Cu2 Pb2 S2 O12,14,All other groups,#BCBD22,40.06042,-30.933489
161178,Na6 Zn4 Cu2 H16 S8 O34,18,All other groups,#BCBD22,8.609099,-42.170914
12367,Sr2 Cu2 Sb2 S4 O2,-1,No group,#17becf,-9.914924,-2.0458386
100526,V4 Cu2.596 S8,-1,No group,#17becf,-36.245037,-0.60136485
164673,Cu2 H4 Pb2 S2 O12,-1,No group,#17becf,14.4132805,-35.27783
156650,Cu14.18 Ag0.4 Bi22.68 Pb2.74 S44,5,All other groups,#BCBD22,43.512897,6.7616963
54147,Cd2 Cu8 H28 S4 O36,31,All other groups,#BCBD22,6.1584573,-48.760708
257119,Cs8 Cu6 Bi18 S34,-1,No group,#17becf,13.038331,-10.728714
182701,Cu3.788 H8 Pb3.868 Se1.7 S2.3 O22,-1,No group,#17becf,14.095261,-34.970108
100630,Fe2 Cu2 H8 S4 O26,-1,No group,#17becf,13.468355,-34.690426
419755,Cu4 As8 S6 Cl4,-1,No group,#17becf,34.67387,-6.4802485
628554,Cu2 Si1 Ni1 S4,-1,No group,#17becf,10.835086,51.763588
73064,Na14 Cu24 S20,30,All other groups,#BCBD22,3.502545,-21.515102
412976,Na25 Cu5 S5 O26,-1,No group,#17becf,8.178698,-51.941093
85138,Cu8 Ge4 S12,0,Diamond like,#1f77b4,4.202552,53.284313
155130,Si4 Cu7.92 Ag0.08 S12,-1,No group,#17becf,25.194004,6.0235443
107606,Cu8 Sn4 S12,0,Diamond like,#1f77b4,5.853981,46.817604
258981,Cu8 Sn4 S12,0,Diamond like,#1f77b4,6.1218925,46.31607
88235,Cu8 Si4 S12,0,Diamond like,#1f77b4,8.465813,52.197006
5153,Cu4 As4 Pt4 S8,23,Spinel,#2ca02c,-36.52978,35.275387
157375,In8 Cu8 Si4 S24,-1,No group,#17becf,29.061726,0.9457046
34679,Cu4 H24 S4 O28,-1,No group,#17becf,5.4483166,-51.47624
166102,Cu4 H24 S4 O28,-1,No group,#17becf,5.464545,-51.524734
628848,Cu20 Si8 S28,0,Diamond like,#1f77b4,9.12509,51.01808
89450,Cu24 P4 S20 Br4,-1,No group,#17becf,15.916538,6.225775
79219,In4 Cu3.9 P8 S24,-1,No group,#17becf,25.58379,-11.907919
100053,V8 Cu6 S16,-1,No group,#17becf,-15.252607,-9.889439
427358,Er6 Tl4 Cu10 S16,-1,No group,#17becf,-17.336214,-2.6527953
154598,Er6.66 Cu2 Pb3 S14,-1,No group,#17becf,-26.3229,-25.119429
154597,Ho6.66 Cu2 Pb3 S14,-1,No group,#17becf,-26.204731,-25.490292
152671,Y6.66 Cu2 Pb3 S14,-1,No group,#17becf,-26.757961,-23.948631
154599,Lu6.66 Cu2 Pb3 S14,-1,No group,#17becf,-26.711231,-23.964775
30724,Cu8 H20 S2 O24,-1,No group,#17becf,4.743965,-48.9992
236248,Zn2 Cu4 Si2 S8,0,Diamond like,#1f77b4,7.5851407,50.696075
74024,Cr4 Cu4 P8 S24,-1,No group,#17becf,25.456215,-13.0470915
40091,Cu8 S2 O24,14,All other groups,#BCBD22,37.06489,-28.870962
243554,Li2.952 Zn2 Cu1.048 Sn2 S8,-1,No group,#17becf,0.9803707,8.388054
100276,Cu8 H14 S2 O22,-1,No group,#17becf,7.9275947,-40.556034
201837,Cu8 S2 O24,14,All other groups,#BCBD22,37.228188,-28.959385
100778,Cu8 Si4 Ni2 S14,0,Diamond like,#1f77b4,9.436069,51.68555
72655,V2 Cu2 P4 S12,-1,No group,#17becf,25.334885,-12.652121
63697,V2 Cu2.004 P4 S12,-1,No group,#17becf,25.643856,-13.982301
627755,Cu8 Ni2 Ge4 S14,0,Diamond like,#1f77b4,9.5329,51.705853
406210,Ta4 Tl6 Cu6 S16,-1,No group,#17becf,-8.9661,0.90538734
82755,Fe0.28 Co0.52 Cu2.12 Ni1.08 S8,32,All other groups,#BCBD22,-22.468136,23.330982
82754,Fe0.44 Co0.24 Cu2.72 Ni0.6 S8,32,All other groups,#BCBD22,-22.531178,23.556992
238193,Rb16 Cu12 As16 S38,-1,No group,#17becf,6.5163517,-12.084836
430476,Rb2 Cu8 As2 S8,-1,No group,#17becf,3.414313,-8.748564
420017,K2 Cu8 As2 S8,-1,No group,#17becf,3.3874462,-8.73704
240682,Cu14 H18 S8 N8,-1,No group,#17becf,2.623689,-50.205273
258942,Cu2 H28 C8 S4 N4 Cl8,-1,No group,#17becf,-3.5551152,-54.151203
34448,Cu2 H20 S2 O18,33,All other groups,#BCBD22,0.565133,-55.63325
249908,Cu13 H24 C11 S8 Br2 N3,-1,No group,#17becf,2.0546885,-50.8264
432820,Cu2 B2 H2 S6 O24,-1,No group,#17becf,32.36394,-32.072556
238192,Cs4 Cu4 Sb4 S10,-1,No group,#17becf,7.113409,-11.773977
247947,Cu5 H14 S2 O18,31,All other groups,#BCBD22,6.254421,-48.83877
172627,Mg0.9 Cu1.1 S2 O18,14,All other groups,#BCBD22,36.89716,-37.056316
194358,Yb2 Cu1 Te2 S2 O14,-1,No group,#17becf,32.950005,-37.676575
99788,Tl2 Cu1.3 Ag0.7 As4 Pb2 S10,-1,No group,#17becf,36.71436,-3.4425604
65134,Cu2 Se1.26 S0.74 O18,-1,No group,#17becf,40.621925,-35.29659
194351,Eu2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,29.839558,-36.962128
20658,Cu2 H20 S2 O18,33,All other groups,#BCBD22,0.37570214,-55.79878
194359,Lu2 Cu1 Te2 S2 O14,-1,No group,#17becf,32.978676,-37.681206
41337,Cs4 Cu4 S24,-1,No group,#17becf,10.955761,-13.481988
170056,Cu1 H38 C12 S8 O14,-1,No group,#17becf,-2.4118345,-54.266155
194452,Cu1 H24 Au2 C12 S4 Br4 N4 O4,-1,No group,#17becf,-0.9157007,-53.237633
230725,Li4 Cu4 S4 O18,-1,No group,#17becf,18.690752,-34.223656
432024,K6 Al1.688 Fe0.312 Cu6 S8 O36,-1,No group,#17becf,22.786703,-31.222595
1442,Cu2 H18 C2 S2 N8 Cl6 O2,-1,No group,#17becf,1.1477541,-52.867336
17071,U2 Cu1 S2 O22,-1,No group,#17becf,30.894684,-33.93799
60059,Cu2 H20 S2 O18,33,All other groups,#BCBD22,0.32993528,-55.923725
290248,U4 Cu3 S2 O34,-1,No group,#17becf,30.715828,-34.02913
68184,Cu2 H4 S2 O10,29,All other groups,#BCBD22,11.9559145,-35.140057
194355,Ho2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,30.805319,-37.1128
79164,Cu2 S2 O10,14,All other groups,#BCBD22,36.38336,-33.58289
173724,Cu2 H48 C18 S6 I2 N12,-1,No group,#17becf,0.69117475,-53.171577
432821,Cu1 B2 S4 O16,-1,No group,#17becf,37.512142,-33.853443
243538,Cu7 Te2 H6 S2 O20.0,-1,No group,#17becf,15.555355,-33.9666
110203,Cu4 H36 C16 S16 N4,-1,No group,#17becf,-0.47112504,-54.090767
269410,Cu1 H36 Pt1 C16 S6 Br2 N4 O6,-1,No group,#17becf,-1.4208996,-53.70255
191094,K4 Cu8 Bi4 S12,3,All other groups,#BCBD22,7.4254723,-8.5174885
253299,Na2 Cu1 Se0.1 S1.9 O10,14,All other groups,#BCBD22,21.453176,-33.789055
81714,Cs4 Cu4 Se17.608 S6.392,-1,No group,#17becf,10.171415,-14.296667
259152,Cu8 Se2 S2 O26,14,All other groups,#BCBD22,37.72812,-28.874218
63254,Cu1 Pb4 S2 O14,14,All other groups,#BCBD22,41.08832,-31.212389
194350,Sm2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,29.712128,-36.5457
253301,Na2 Cu1 Se0.2 S1.8 O10,14,All other groups,#BCBD22,21.65509,-33.14361
65201,Cu7 Te2 S2 O20,-1,No group,#17becf,39.199924,-26.721102
75429,K4 Cu8 As4 S12,3,All other groups,#BCBD22,7.3149657,-8.675731
156632,Tl12 Cu12.74 Ag5.26 Sb0.9 As17.1 S42,-1,No group,#17becf,35.582256,-3.6104875
253307,Na2 Cu1 Se1 S1 O10,14,All other groups,#BCBD22,22.321222,-33.53801
253313,Na2 Cu1 P0.1 S1.9 O9.9 F0.1,14,All other groups,#BCBD22,21.140503,-33.731113
430627,K4 Cu8 Sb4 S12,3,All other groups,#BCBD22,7.364278,-8.633877
8225,Al1 Cu1 H28 S2 Cl1 O22,20,All other groups,#BCBD22,-1.6838381,-56.222313
428356,Cu1 Sb6 S2 O16,-1,No group,#17becf,41.037064,-32.162647
248948,Cu3 P2 C4 S2 O16,-1,No group,#17becf,34.79848,-28.848799
194348,Y2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,31.553726,-36.67673
31830,Cu2 S2 O18,14,All other groups,#BCBD22,38.243347,-35.789207
253305,Na2 Cu1 Se0.5 S1.5 O10,14,All other groups,#BCBD22,21.86158,-33.738373
253314,Na2 Cu1 P0.2 S1.8 O9.8 F0.2,14,All other groups,#BCBD22,21.045467,-33.504265
20657,Cu2 H20 S2 O18,33,All other groups,#BCBD22,0.36079115,-55.946503
380382,Cu1 H6 Pb4 S2 O14,-1,No group,#17becf,11.319363,-35.58909
194354,Dy2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,30.617964,-36.624435
196306,Cu2 H20 S2 O18,-1,No group,#17becf,1.071389,-56.81405
253303,Na2 Cu1 Se0.3 S1.7 O10,14,All other groups,#BCBD22,21.858217,-33.172337
166101,Cu2 H4 S2 O10,29,All other groups,#BCBD22,12.053831,-35.413883
194353,Tb2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,30.317936,-37.109695
79687,Cu5 S2 O18,14,All other groups,#BCBD22,37.207024,-29.787846
8251,Cu1.84 Mo6 S8,-1,No group,#17becf,-49.26712,-6.185986
172335,Cu1 C2 S2 O6 F6,-1,No group,#17becf,38.63093,-34.08745
151007,Cu1 C4 S4 N2 O12,-1,No group,#17becf,38.21727,-33.94438
404835,Zn3 Cu2 H14 S2 O18,31,All other groups,#BCBD22,6.210708,-48.794815
253315,Na2 Cu1 P0.3 S1.7 O9.7 F0.3,14,All other groups,#BCBD22,21.155365,-33.196293
97295,Fe1.46 Cu0.54 S2 O18,14,All other groups,#BCBD22,37.53587,-36.353107
96415,La4 Mn1 Cu6 S10,-1,No group,#17becf,-13.180924,-10.725792
194356,Er2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,31.102467,-37.01683
78664,Mg0.98 Cu1.02 S2 O10,14,All other groups,#BCBD22,35.22937,-34.202568
79163,Fe1.06 Cu0.94 S2 O10,14,All other groups,#BCBD22,36.087463,-34.066223
172628,Mg0.8 Cu1.2 S2 O18,14,All other groups,#BCBD22,36.86003,-36.99701
194349,Nd2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,29.483154,-36.37674
166103,Cu2 H20 S2 O18,33,All other groups,#BCBD22,0.6872607,-55.59172
261887,Cu4 P16 S12 Br4,35,All other groups,#BCBD22,34.821236,-9.434893
433152,Ti4 Cu4 P4 S20,-1,No group,#17becf,24.537004,-13.562716
5076,Mg0.43 Al1.2 Cu0.32 H28 S2 Cl1 O22,20,All other groups,#BCBD22,-1.7062159,-56.226665
194352,Gd2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,30.126009,-36.660713
26804,Tl2 Cu2 As4 Pb2 S10,-1,No group,#17becf,37.15103,-3.439557
194357,Tm2 Cu1 Te2 S2 O14,34,All other groups,#BCBD22,31.32235,-36.97538
69427,Cu1.6 Bi4.8 S8,-1,No group,#17becf,49.13258,6.121966
253306,Na2 Cu1 Se0.75 S1.25 O10,14,All other groups,#BCBD22,22.240793,-33.673233
66660,Cu12 As8 S18,36,All other groups,#BCBD22,27.955288,2.8340833
236895,Cu12 As8 S18,36,All other groups,#BCBD22,27.741158,2.655937
156178,U8 S4,-1,No group,#17becf,3.9151413,-12.370116
5275,Fe6.4 Cu1.6 Rh16 S32,23,Spinel,#2ca02c,-39.845657,30.54062
53109,Hf8 Cr8 Cu8 S32,23,Spinel,#2ca02c,-40.27106,18.219486
41424,Cr1.6 Cu1.6 Sn14.4 S32,23,Spinel,#2ca02c,-26.551218,31.051788
625771,Cr16 Cu8 Se16 S16,23,Spinel,#2ca02c,-47.87788,19.138298
659111,Cr16 Cu8 S32,23,Spinel,#2ca02c,-43.555916,19.896454
9980,Cr9.792 Cu8 Sn6.208 Se14.848 S17.152,23,Spinel,#2ca02c,-36.37219,23.152267
120120,V16 Zn1.6 Cu6.4 S32,23,Spinel,#2ca02c,-40.845577,16.42158
656170,Mn6.4 Cr16 Cu1.6 S32,23,Spinel,#2ca02c,-46.241646,24.696993
600703,Cr16 Fe4 Cu4 S32,23,Spinel,#2ca02c,-44.991913,22.521599
622455,Cr16 Co4 Cu4 S32,23,Spinel,#2ca02c,-45.683224,21.590767
628060,In20 Cu4 S32,23,Spinel,#2ca02c,-28.156439,32.614086
622571,Co16 Cu8 S32,23,Spinel,#2ca02c,-37.325474,31.107124
41767,Cr8 Cu8 Sn8 Se19.2 S12.8,23,Spinel,#2ca02c,-35.63321,23.952513
605027,In8 Cu4 Ag4 Sn8 S32,23,Spinel,#2ca02c,-28.264347,31.622309
622564,Co16 Cu4 Ni4 S32,23,Spinel,#2ca02c,-37.75119,31.680603
21933,Mg7.12 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-40.78369,-7.5551424
41902,Cu8 Rh16 Se19.2 S12.8,23,Spinel,#2ca02c,-40.89136,33.105198
157780,Cr16 Fe7.2 Cu0.8 S32,23,Spinel,#2ca02c,-45.30274,24.356571
5276,Fe7.2 Cu0.8 Rh16 S32,23,Spinel,#2ca02c,-39.985455,30.441185
156366,Cu16 Hg16 S8 F48,-1,No group,#17becf,-19.980265,26.694109
10035,V16 Cu8 S32,23,Spinel,#2ca02c,-40.768032,16.454191
186534,Ti11.84 Fe4.16 Cu8 S32,23,Spinel,#2ca02c,-37.50678,16.32347
52944,Co12 Cu4 Sn8 S32,23,Spinel,#2ca02c,-32.858524,28.839426
52621,Al8 Cu8 Sn8 S32,23,Spinel,#2ca02c,-29.21946,30.949057
426370,Ti13.6 Mn2.4 Cu8 S32,23,Spinel,#2ca02c,-38.560482,15.570482
30061,Cr16 Ga4 Cu4 S32,23,Spinel,#2ca02c,-44.622063,18.31253
622458,Cr16 Co4.4 Cu3.6 Se4 S28,23,Spinel,#2ca02c,-46.735435,21.111956
35268,Ti8 V8 Cu8 S32,23,Spinel,#2ca02c,-39.608677,16.253153
622462,Cr16 Co4.4 Cu3.6 Se6.4 S25.6,23,Spinel,#2ca02c,-47.110237,20.797636
21931,Mg3.2 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-40.728,-6.569289
622451,Cr16 Fe2 Co4 Cu2 S32,23,Spinel,#2ca02c,-46.14118,22.598188
164925,Cr16 In4 Cu4 S32,23,Spinel,#2ca02c,-45.161167,16.80546
66723,Cr16 Cd7.6 Cu0.4 S32,23,Spinel,#2ca02c,-45.502987,16.455273
35273,Al20 Cu4 S32,23,Spinel,#2ca02c,-29.93736,32.462387
56265,Co2.4 Cu8 Ir5.6 Pt8 S32,23,Spinel,#2ca02c,-38.05719,33.79049
426374,Ti12 Co4 Cu8 S32,23,Spinel,#2ca02c,-37.004894,15.914983
202756,Li7.4 Ti16 Cu0.3 S32,-1,No group,#17becf,-7.4230084,-10.354431
170227,Ti16 Cu8 S32,23,Spinel,#2ca02c,-39.157837,15.007999
625795,Zr8 Cr8 Cu8 S32,23,Spinel,#2ca02c,-40.08253,17.85435
161905,Ti8 Cr8 Cu8 S32,23,Spinel,#2ca02c,-39.4385,17.675251
75531,Cu8 Ir16 S32,23,Spinel,#2ca02c,-38.492382,34.052162
625719,Cr16 Fe4 Cu2 Ni2 S32,23,Spinel,#2ca02c,-45.118534,23.21455
200551,In1.6 Cu1.6 Sn14.4 S32,23,Spinel,#2ca02c,-26.548925,31.22128
605026,In20 Cu2 Ag2 S32,23,Spinel,#2ca02c,-28.244528,32.714516
41422,Cr8 Cu8 Sn8 S32,23,Spinel,#2ca02c,-34.945007,23.329727
41766,Cr8 Cu8 Sn8 Se11.2 S20.8,23,Spinel,#2ca02c,-35.456203,23.806793
186535,Zr12.32 Fe3.68 Cu8 S32,23,Spinel,#2ca02c,-37.771137,17.152802
21935,Mg4.32 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-41.101135,-6.671062
625726,Cr16 Fe4 Cu4 Se9.6 S22.4,23,Spinel,#2ca02c,-48.101547,20.803942
8215,Fe2 Cu4 Sn6 S16,23,Spinel,#2ca02c,-29.031126,29.248884
426372,Ti12 Fe4 Cu8 S32,23,Spinel,#2ca02c,-37.564945,16.106026
202882,Ti16 Cu0.3 S32,23,Spinel,#2ca02c,-39.407722,12.575375
66726,Cr16 Cd6.4 Cu1.6 S32,23,Spinel,#2ca02c,-45.458797,16.50641
21937,Mg5.92 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-41.48343,-7.048669
291003,Cr16 Cu8 S32,23,Spinel,#2ca02c,-44.723755,19.539137
31107,Co16 Cu8 S32,23,Spinel,#2ca02c,-36.31765,32.177067
625769,Cr16 Cu8 S32,23,Spinel,#2ca02c,-43.29655,19.694698
95603,Cu7.072 Ni4 Sn12 S32,23,Spinel,#2ca02c,-28.721632,29.892015
107613,Co8 Cu8 Ni8 S32,23,Spinel,#2ca02c,-37.704296,32.1078
625742,Mn1.6 Cr16 Cu6.4 S32,23,Spinel,#2ca02c,-43.843765,21.164707
628774,Cu8 Rh16 Se25.6 S6.4,23,Spinel,#2ca02c,-41.01194,33.126736
157781,Cr16 Fe6.4 Cu1.6 S32,23,Spinel,#2ca02c,-45.494747,24.086216
606973,Al16 In4 Cu4 S32,23,Spinel,#2ca02c,-29.834375,32.440865
94011,Ti16 Cu5.216 S32,23,Spinel,#2ca02c,-38.70141,13.696281
106946,Li6 In20.016 Cu4 S32,-1,No group,#17becf,-4.31368,8.546314
5272,Fe4.8 Cu3.2 Rh16 S32,23,Spinel,#2ca02c,-39.570118,31.07203
69171,Li14.08 Ti16.4 Cu0.632 S32,-1,No group,#17becf,-6.6204023,-11.460631
41425,Cr4.8 Cu4.8 Sn11.2 S32,23,Spinel,#2ca02c,-28.354733,28.40311
426373,Ti13.6 Co2.4 Cu8 S32,23,Spinel,#2ca02c,-37.803875,15.171601
9934,Cr8.224 Cu8 Sn7.776 Se15.008 S16.992,23,Spinel,#2ca02c,-35.745777,23.748993
625758,Cr16 Cu8 S32,23,Spinel,#2ca02c,-44.21571,19.804682
628767,Cu8 Rh16 S32,23,Spinel,#2ca02c,-39.031822,32.533043
156091,Ti12 Mn4 Cu8 S32,23,Spinel,#2ca02c,-38.260696,16.16302
625773,Cr16 Cu8 Se19.2 S12.8,23,Spinel,#2ca02c,-48.34521,18.297302
622452,Cr16 Co4.4 Cu3.6 S32,23,Spinel,#2ca02c,-45.34787,21.758057
21929,Zr16 Cu0.504 S32,23,Spinel,#2ca02c,-39.654377,12.4523325
622460,Cr16 Co4.4 Cu3.6 Se8 S24,23,Spinel,#2ca02c,-47.52881,21.39503
53291,In8 Cu8 Sn8 S32,23,Spinel,#2ca02c,-28.110281,30.945545
259624,Ti12 Co4 Cu4.96 S32,23,Spinel,#2ca02c,-36.87681,14.502168
5274,Fe5.6 Cu2.4 Rh16 S32,23,Spinel,#2ca02c,-39.95203,30.932167
44609,Ti16 Cu8 S32,23,Spinel,#2ca02c,-39.42964,15.141476
157783,Cr16 Fe4.8 Cu3.2 S32,23,Spinel,#2ca02c,-45.238564,23.304996
157782,Cr16 Fe5.6 Cu2.4 S32,23,Spinel,#2ca02c,-45.607296,23.653381
202757,Li15.504 Ti16 Cu0.304 S32,-1,No group,#17becf,-5.942924,-12.341813
259622,Ti12 Co4 Cu7.68 S32,23,Spinel,#2ca02c,-36.583103,15.594777
607087,Al6.56 Cu6.56 Sn9.44 S32,23,Spinel,#2ca02c,-29.032833,30.926355
41427,Cr9.6 Cu8 Sn6.4 S32,23,Spinel,#2ca02c,-35.660614,22.435236
52938,Cr16 Co4.4 Cu3.6 Se8 S24,23,Spinel,#2ca02c,-47.54531,21.52907
5273,Fe5.2 Cu2.8 Rh16 S32,23,Spinel,#2ca02c,-39.778522,31.01715
622572,Co20 Cu4 S32,23,Spinel,#2ca02c,-37.840355,31.220629
41423,Ti9.6 Cr6.4 Cu6.4 S32,23,Spinel,#2ca02c,-38.830013,17.578579
35272,In7 Cu7 Sn9 S32,23,Spinel,#2ca02c,-28.024128,30.894129
64789,Fe12 Cu4 Sn8 S32,23,Spinel,#2ca02c,-33.429955,28.197548
21939,Mg6.88 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-41.48426,-7.510753
164924,Cr16 Ga4 Cu4 S32,23,Spinel,#2ca02c,-44.62035,18.31217
625775,Cr16 Cu8 Te28 Se2.016 S1.984,23,Spinel,#2ca02c,-49.263783,18.785368
53319,Cu4 Ni10 Sn10 S32,23,Spinel,#2ca02c,-32.050526,28.981485
52945,Co10 Cu4 Sn10 S32,23,Spinel,#2ca02c,-32.430912,28.546244
201856,Cr10.4 Cu8.8 Sn5.6 S31.2,-1,No group,#17becf,-33.6883,2.7647054
625792,V8 Cr8 Cu8 S32,23,Spinel,#2ca02c,-42.250217,18.91709
21938,Mg7.6 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-40.81958,-7.7922955
53260,Fe4 Cu4 Rh16 S32,23,Spinel,#2ca02c,-39.409557,31.27787
66724,Cr16 Cd7.2 Cu0.8 S32,23,Spinel,#2ca02c,-45.63402,16.257517
628770,Cu8 Rh16 Se3.2 S28.8,23,Spinel,#2ca02c,-39.36716,32.67638
106945,Li4 In20 Cu4 S32,-1,No group,#17becf,-4.314682,8.555624
606762,Al8 Cr12 Cu4 S32,23,Spinel,#2ca02c,-38.217876,20.381878
9936,Cr10.8 Cu8 Sn5.2 Se14.4 S17.6,23,Spinel,#2ca02c,-36.826893,22.919447
156092,Ti12 Cu8 Ni4 S32,23,Spinel,#2ca02c,-36.729813,16.372362
68269,Li13.196 Zr16 Cu3.104 S32,-1,No group,#17becf,-6.6914587,-11.370685
53310,Mn10 Cu4 Sn10 S32,23,Spinel,#2ca02c,-32.802376,27.690708
35269,Ti16 Cu8 S32,23,Spinel,#2ca02c,-38.303417,16.390379
625746,Cr16 Cu6 Ni2 S32,23,Spinel,#2ca02c,-43.62979,20.524887
9979,Cr12.08 Cu8 Sn3.92 Se14.4 S17.6,23,Spinel,#2ca02c,-37.223312,22.68435
53292,Zr10 In6 Cu6 S32,23,Spinel,#2ca02c,-36.86047,18.64204
21936,Mg7.92 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-41.33253,-7.932352
190441,V16 Cu8 S32,23,Spinel,#2ca02c,-40.91682,16.502481
35267,V16 Cu8 S32,23,Spinel,#2ca02c,-39.837345,16.893045
41901,Cu8 Rh16 Se6.4 S25.6,23,Spinel,#2ca02c,-39.674828,32.76666
625745,Cr16 Cu7.2 Ni0.8 S32,23,Spinel,#2ca02c,-43.580574,20.217838
41426,Ti6.4 Cr9.6 Cu8 S32,23,Spinel,#2ca02c,-41.470734,18.811996
622457,Cr16 Co5.6 Cu2.4 S32,23,Spinel,#2ca02c,-46.052856,22.12115
51614,Fe2.88 Cu5.472 Sn13.12 S32,23,Spinel,#2ca02c,-27.966928,29.494724
603549,Mn0.8 Cr16 Cu7.2 S32,23,Spinel,#2ca02c,-44.401108,20.451202
21930,Mg2.4 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-40.57114,-6.432809
27027,Zr16 Cu8 S32,23,Spinel,#2ca02c,-40.788567,13.934493
11550,Mg3.99904 Cu8 Sn11.99904 S31.99808,23,Spinel,#2ca02c,-29.296667,28.237055
103053,Mg12 Cu4 Sn8 S32,23,Spinel,#2ca02c,-35.48568,18.015621
53317,Cu4 Ni12 Sn8 S32,23,Spinel,#2ca02c,-32.29388,29.12855
625772,Cr16 Cu8 Se9.6 S22.4,23,Spinel,#2ca02c,-47.15954,19.308077
53261,Fe8 Cu4 Rh12 S32,23,Spinel,#2ca02c,-38.77521,30.853626
603544,Cr16 Cd0.8 Cu7.2 S32,23,Spinel,#2ca02c,-44.200798,19.664028
93383,Cu8 Ni4 Sn12 S32,23,Spinel,#2ca02c,-28.958614,29.887447
52937,Cr16 Co4.4 Cu3.6 Se12 S20,23,Spinel,#2ca02c,-48.248672,21.825235
625725,Cr16 Fe4 Cu4 Se1.6 S30.4,23,Spinel,#2ca02c,-44.4769,23.390936
603576,Mn5.6 Cr16 Cu2.4 S32,23,Spinel,#2ca02c,-46.441135,23.90204
606764,Ti8 Al8 Cr4 Cu4 S32,23,Spinel,#2ca02c,-38.084732,19.803713
658625,Cr12 Cu8 Sb4 S32,23,Spinel,#2ca02c,-38.306705,21.241001
52936,Cr16 Co4.4 Cu3.6 S32,23,Spinel,#2ca02c,-45.94916,20.981745
426371,Ti13.6 Fe2.4 Cu8 S32,23,Spinel,#2ca02c,-38.143875,15.385952
69170,Li8 Ti16.4 Cu0.648 S32,-1,No group,#17becf,-7.395031,-10.390043
21940,Mg7.68 Zr16 Cu0.504 S32,37,All other groups,#BCBD22,-40.926025,-7.880684
